year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost
2017,2,West Midlands,Warwickshire,Warwickshire branch,2010,2225,381,7926,6164
2017,3,West Midlands,Warwickshire,Warwickshire branch,2010,2909,297,4121,3688
2017,4,West Midlands,Warwickshire,Warwickshire branch,2010,2972,341,8099,3994
2017,5,West Midlands,Warwickshire,Warwickshire branch,2010,2279,377,4600,5766
2017,6,West Midlands,Warwickshire,Warwickshire branch,2010,2412,313,6952,2077
2017,7,West Midlands,Warwickshire,Warwickshire branch,2010,2874,299,6061,3238
2017,8,West Midlands,Warwickshire,Warwickshire branch,2010,2864,271,3138,5740
2017,9,West Midlands,Warwickshire,Warwickshire branch,2010,3224,253,2807,2811
2017,10,West Midlands,Warwickshire,Warwickshire branch,2010,2633,346,2407,5175
2017,11,West Midlands,Warwickshire,Warwickshire branch,2010,2382,271,9049,3986
2017,12,West Midlands,Warwickshire,Warwickshire branch,2010,2183,208,7894,5838
2018,1,West Midlands,Warwickshire,Warwickshire branch,2010,2225,276,2834,2136
2018,2,West Midlands,Warwickshire,Warwickshire branch,2010,2018,256,4164,3468
2018,3,West Midlands,Warwickshire,Warwickshire branch,2010,2510,353,4286,5857
2018,4,West Midlands,Warwickshire,Warwickshire branch,2010,2060,252,7279,6183
2018,5,West Midlands,Warwickshire,Warwickshire branch,2010,2868,229,4167,2325
2018,6,West Midlands,Warwickshire,Warwickshire branch,2010,2037,357,9297,6344
2018,7,West Midlands,Warwickshire,Warwickshire branch,2010,2833,276,7952,3984
2018,8,West Midlands,Warwickshire,Warwickshire branch,2010,2041,399,3397,5514
2018,9,West Midlands,Warwickshire,Warwickshire branch,2010,2457,209,2543,4740
2018,10,West Midlands,Warwickshire,Warwickshire branch,2010,3021,320,4245,3942
2018,11,West Midlands,Warwickshire,Warwickshire branch,2010,3154,206,8406,2352
2018,12,West Midlands,Warwickshire,Warwickshire branch,2010,2898,300,4363,5958
2019,1,West Midlands,Warwickshire,Warwickshire branch,2010,3488,310,9306,5557
2019,2,West Midlands,Warwickshire,Warwickshire branch,2010,2536,378,3942,4105
2019,3,West Midlands,Warwickshire,Warwickshire branch,2010,3391,368,5205,2556
2019,4,West Midlands,Warwickshire,Warwickshire branch,2010,2426,317,7112,4480
2019,5,West Midlands,Warwickshire,Warwickshire branch,2010,2070,303,5977,2363
2019,6,West Midlands,Warwickshire,Warwickshire branch,2010,2874,216,8183,2855
2019,7,West Midlands,Warwickshire,Warwickshire branch,2010,3331,293,5603,6251
2019,8,West Midlands,Warwickshire,Warwickshire branch,2010,3452,339,4831,5581
2019,9,West Midlands,Warwickshire,Warwickshire branch,2010,2983,259,3473,2278
2019,10,West Midlands,Warwickshire,Warwickshire branch,2010,2581,226,3991,3513
2019,11,West Midlands,Warwickshire,Warwickshire branch,2010,2271,308,5199,3999
2019,12,West Midlands,Warwickshire,Warwickshire branch,2010,2227,388,2868,2639
2020,1,West Midlands,Warwickshire,Warwickshire branch,2010,2250,228,8732,4834
2020,2,West Midlands,Warwickshire,Warwickshire branch,2010,3211,226,4060,3823
2020,3,West Midlands,Warwickshire,Warwickshire branch,2010,2104,323,5151,2014
2020,4,West Midlands,Warwickshire,Warwickshire branch,2010,2326,285,2033,2126
2020,5,West Midlands,Warwickshire,Warwickshire branch,2010,3294,305,3280,3835
2020,6,West Midlands,Warwickshire,Warwickshire branch,2010,2120,343,2035,2887
2020,7,West Midlands,Warwickshire,Warwickshire branch,2010,3133,324,7550,3840
2020,8,West Midlands,Warwickshire,Warwickshire branch,2010,2807,378,5497,6510
2020,9,West Midlands,Warwickshire,Warwickshire branch,2010,3021,360,8443,2333
2020,10,West Midlands,Warwickshire,Warwickshire branch,2010,2671,400,8781,4640
2020,11,West Midlands,Warwickshire,Warwickshire branch,2010,2234,397,4510,5102
2020,12,West Midlands,Warwickshire,Warwickshire branch,2010,3291,222,3110,2472
2012,1,East Midlands,Lincolnshire,Lincolnshire store,2012,2272,284,7329,3823
2012,2,East Midlands,Lincolnshire,Lincolnshire store,2012,2394,324,5638,4703
2012,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2255,272,6589,4473
2012,4,East Midlands,Lincolnshire,Lincolnshire store,2012,2491,396,9409,5017
2012,5,East Midlands,Lincolnshire,Lincolnshire store,2012,2272,224,6519,5042
2012,6,East Midlands,Lincolnshire,Lincolnshire store,2012,2472,259,8985,4737
2012,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2535,208,7344,3355
2012,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2420,289,5116,3023
2012,9,East Midlands,Lincolnshire,Lincolnshire store,2012,3028,346,8996,2841
2012,10,East Midlands,Lincolnshire,Lincolnshire store,2012,2648,337,4029,3547
2012,11,East Midlands,Lincolnshire,Lincolnshire store,2012,3007,264,5341,2028
2012,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2245,273,6794,5935
2013,1,East Midlands,Lincolnshire,Lincolnshire store,2012,3353,339,5024,5894
2013,2,East Midlands,Lincolnshire,Lincolnshire store,2012,3127,341,7295,2702
2013,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2999,348,8987,3716
2013,4,East Midlands,Lincolnshire,Lincolnshire store,2012,2466,261,2506,2622
2013,5,East Midlands,Lincolnshire,Lincolnshire store,2012,2583,298,4175,2916
2013,6,East Midlands,Lincolnshire,Lincolnshire store,2012,3262,301,6807,2612
2013,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2869,321,2728,6381
2013,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2270,319,7504,5724
2013,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2855,298,6105,3956
2013,10,East Midlands,Lincolnshire,Lincolnshire store,2012,2874,245,8604,6327
2013,11,East Midlands,Lincolnshire,Lincolnshire store,2012,3488,317,4801,5943
2013,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2943,368,6892,3608
2014,1,East Midlands,Lincolnshire,Lincolnshire store,2012,2941,394,8103,3718
2014,2,East Midlands,Lincolnshire,Lincolnshire store,2012,2035,247,5296,3962
2014,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2237,278,4612,6447
2014,4,East Midlands,Lincolnshire,Lincolnshire store,2012,2984,213,5978,2178
2014,5,East Midlands,Lincolnshire,Lincolnshire store,2012,2389,385,7663,4426
2014,6,East Midlands,Lincolnshire,Lincolnshire store,2012,2574,378,6715,2419
2014,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2333,285,3429,3884
2014,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2309,273,2896,4426
2014,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2037,257,4253,4917
2014,10,East Midlands,Lincolnshire,Lincolnshire store,2012,3416,303,8751,4489
2014,11,East Midlands,Lincolnshire,Lincolnshire store,2012,3278,284,2810,5478
2014,12,East Midlands,Lincolnshire,Lincolnshire store,2012,3084,221,2678,6044
2015,1,East Midlands,Lincolnshire,Lincolnshire store,2012,2302,264,8038,2843
2015,2,East Midlands,Lincolnshire,Lincolnshire store,2012,3194,372,4537,3502
2015,3,East Midlands,Lincolnshire,Lincolnshire store,2012,3420,326,7447,3648
2015,4,East Midlands,Lincolnshire,Lincolnshire store,2012,2757,286,8985,3538
2015,5,East Midlands,Lincolnshire,Lincolnshire store,2012,3382,364,6095,5120
2015,6,East Midlands,Lincolnshire,Lincolnshire store,2012,3462,367,4090,3465
2015,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2216,246,9429,2239
2015,8,East Midlands,Lincolnshire,Lincolnshire store,2012,3012,220,9342,2780
2015,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2731,352,9178,3127
2015,10,East Midlands,Lincolnshire,Lincolnshire store,2012,2198,330,4335,4423
2015,11,East Midlands,Lincolnshire,Lincolnshire store,2012,2607,202,4592,3246
2015,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2002,219,4521,3521
2016,1,East Midlands,Lincolnshire,Lincolnshire store,2012,3106,225,4464,5043
2016,2,East Midlands,Lincolnshire,Lincolnshire store,2012,2389,347,9083,3874
2016,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2785,242,9202,2744
2016,4,East Midlands,Lincolnshire,Lincolnshire store,2012,2887,391,9416,4496
2016,5,East Midlands,Lincolnshire,Lincolnshire store,2012,2414,240,5079,2177
2016,6,East Midlands,Lincolnshire,Lincolnshire store,2012,2742,376,2904,4965
2016,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2904,265,6331,5660
2016,8,East Midlands,Lincolnshire,Lincolnshire store,2012,3410,244,9077,4524
2016,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2983,248,6907,3895
2016,10,East Midlands,Lincolnshire,Lincolnshire store,2012,3402,223,8018,5235
2016,11,East Midlands,Lincolnshire,Lincolnshire store,2012,3500,391,5484,5854
2016,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2719,217,9324,2250
2017,1,East Midlands,Lincolnshire,Lincolnshire store,2012,2279,346,4722,3182
2017,2,East Midlands,Lincolnshire,Lincolnshire store,2012,3380,392,5999,2429
2017,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2898,386,8927,3128
2017,4,East Midlands,Lincolnshire,Lincolnshire store,2012,3371,232,3805,3615
2017,5,East Midlands,Lincolnshire,Lincolnshire store,2012,2338,280,4830,2329
2017,6,East Midlands,Lincolnshire,Lincolnshire store,2012,2261,377,9121,5531
2017,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2104,358,6911,2422
2017,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2784,278,6550,2186
2017,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2081,328,8482,3738
2017,10,East Midlands,Lincolnshire,Lincolnshire store,2012,2788,377,2464,5817
2017,11,East Midlands,Lincolnshire,Lincolnshire store,2012,3301,317,9254,2601
2017,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2369,388,6758,3043
2018,1,East Midlands,Lincolnshire,Lincolnshire store,2012,3453,248,3762,2954
2018,2,East Midlands,Lincolnshire,Lincolnshire store,2012,3312,376,5961,6083
2018,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2439,350,6505,2837
2018,4,East Midlands,Lincolnshire,Lincolnshire store,2012,3150,231,6280,2333
2018,5,East Midlands,Lincolnshire,Lincolnshire store,2012,2473,254,5293,2437
2018,6,East Midlands,Lincolnshire,Lincolnshire store,2012,2080,319,5407,3606
2018,7,East Midlands,Lincolnshire,Lincolnshire store,2012,3269,220,3955,5373
2018,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2647,364,5541,3377
2018,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2587,343,7035,6384
2018,10,East Midlands,Lincolnshire,Lincolnshire store,2012,2848,207,5817,2783
2018,11,East Midlands,Lincolnshire,Lincolnshire store,2012,2644,391,2391,2862
2018,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2047,238,2291,4020
2019,1,East Midlands,Lincolnshire,Lincolnshire store,2012,2290,389,6992,4472
2019,2,East Midlands,Lincolnshire,Lincolnshire store,2012,3060,352,2395,4178
2019,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2420,212,8602,4268
2019,4,East Midlands,Lincolnshire,Lincolnshire store,2012,3116,263,9419,4421
2019,5,East Midlands,Lincolnshire,Lincolnshire store,2012,3492,222,5897,5321
2019,6,East Midlands,Lincolnshire,Lincolnshire store,2012,3490,211,6564,2609
2019,7,East Midlands,Lincolnshire,Lincolnshire store,2012,3240,398,3731,3941
2019,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2176,390,3274,5524
2019,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2755,383,6278,5490
2019,10,East Midlands,Lincolnshire,Lincolnshire store,2012,3305,294,7507,4634
2019,11,East Midlands,Lincolnshire,Lincolnshire store,2012,2954,364,4418,6144
2019,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2585,293,8777,5714
2020,1,East Midlands,Lincolnshire,Lincolnshire store,2012,2730,283,2920,3600
2020,2,East Midlands,Lincolnshire,Lincolnshire store,2012,3224,254,7959,2543
2020,3,East Midlands,Lincolnshire,Lincolnshire store,2012,2127,397,8964,3357
2020,4,East Midlands,Lincolnshire,Lincolnshire store,2012,3479,262,2836,2079
2020,5,East Midlands,Lincolnshire,Lincolnshire store,2012,3172,322,4697,2784
2020,6,East Midlands,Lincolnshire,Lincolnshire store,2012,2744,325,8763,2354
2020,7,East Midlands,Lincolnshire,Lincolnshire store,2012,2827,309,7822,3774
2020,8,East Midlands,Lincolnshire,Lincolnshire store,2012,2298,393,9202,5455
2020,9,East Midlands,Lincolnshire,Lincolnshire store,2012,2992,263,8008,4943
2020,10,East Midlands,Lincolnshire,Lincolnshire store,2012,2443,291,3007,5193
2020,11,East Midlands,Lincolnshire,Lincolnshire store,2012,2332,303,8661,2105
2020,12,East Midlands,Lincolnshire,Lincolnshire store,2012,2157,315,3125,2676
2011,1,London,Islington,Islington branch,2011,2449,213,4896,6226
2011,2,London,Islington,Islington branch,2011,2898,323,4074,2541
2011,3,London,Islington,Islington branch,2011,3450,399,5136,6283
2011,4,London,Islington,Islington branch,2011,2568,301,4664,5089
2011,5,London,Islington,Islington branch,2011,2711,376,8674,3927
2011,6,London,Islington,Islington branch,2011,3075,372,5734,3462
2011,7,London,Islington,Islington branch,2011,2364,299,8595,5383
2011,8,London,Islington,Islington branch,2011,2339,245,4004,2703
2011,9,London,Islington,Islington branch,2011,3298,314,6946,2406
2011,10,London,Islington,Islington branch,2011,3279,338,4571,2125
2011,11,London,Islington,Islington branch,2011,3273,328,7675,5628
2011,12,London,Islington,Islington branch,2011,3204,225,3584,2501
2012,1,London,Islington,Islington branch,2011,2243,241,8521,5226
2012,2,London,Islington,Islington branch,2011,3166,289,2025,4930
2012,3,London,Islington,Islington branch,2011,2549,324,8909,3498
2012,4,London,Islington,Islington branch,2011,2851,264,2816,6328
2012,5,London,Islington,Islington branch,2011,2345,275,4601,4260
2012,6,London,Islington,Islington branch,2011,3421,349,7564,6044
2012,7,London,Islington,Islington branch,2011,2996,209,4324,2854
2012,8,London,Islington,Islington branch,2011,3335,242,5189,4867
2012,9,London,Islington,Islington branch,2011,2472,361,6303,2987
2012,10,London,Islington,Islington branch,2011,3338,270,8558,3860
2012,11,London,Islington,Islington branch,2011,2155,349,3897,4349
2012,12,London,Islington,Islington branch,2011,2234,381,3490,4603
2013,1,London,Islington,Islington branch,2011,3285,320,9416,6005
2013,2,London,Islington,Islington branch,2011,2622,292,4118,5206
2013,3,London,Islington,Islington branch,2011,2940,332,7100,4956
2013,4,London,Islington,Islington branch,2011,2697,262,9105,5364
2013,5,London,Islington,Islington branch,2011,2147,398,3418,4856
2013,6,London,Islington,Islington branch,2011,2166,306,6199,4796
2013,7,London,Islington,Islington branch,2011,3073,206,8615,4669
2013,8,London,Islington,Islington branch,2011,3209,317,6969,6259
2013,9,London,Islington,Islington branch,2011,2032,383,8925,2499
2013,10,London,Islington,Islington branch,2011,2310,200,5629,6481
2013,11,London,Islington,Islington branch,2011,2591,266,2973,3205
2013,12,London,Islington,Islington branch,2011,2813,233,8329,5162
2014,1,London,Islington,Islington branch,2011,3459,390,7029,2945
2014,2,London,Islington,Islington branch,2011,2615,300,4028,4724
2014,3,London,Islington,Islington branch,2011,2086,202,6980,4105
2014,4,London,Islington,Islington branch,2011,2627,213,9353,2144
2014,5,London,Islington,Islington branch,2011,2435,265,4862,2485
2014,6,London,Islington,Islington branch,2011,2171,355,5808,5593
2014,7,London,Islington,Islington branch,2011,3258,242,8076,5421
2014,8,London,Islington,Islington branch,2011,3022,282,2484,3303
2014,9,London,Islington,Islington branch,2011,3472,207,4201,3774
2014,10,London,Islington,Islington branch,2011,2791,310,9009,2259
2014,11,London,Islington,Islington branch,2011,2060,263,4792,3571
2014,12,London,Islington,Islington branch,2011,2430,341,3471,3911
2015,1,London,Islington,Islington branch,2011,2565,386,6427,2373
2015,2,London,Islington,Islington branch,2011,2711,258,5456,4999
2015,3,London,Islington,Islington branch,2011,3014,244,4667,5861
2015,4,London,Islington,Islington branch,2011,2714,325,3906,6282
2015,5,London,Islington,Islington branch,2011,2151,203,5643,5507
2015,6,London,Islington,Islington branch,2011,2545,270,3862,3954
2015,7,London,Islington,Islington branch,2011,2862,385,7883,3170
2015,8,London,Islington,Islington branch,2011,3087,306,6309,4240
2015,9,London,Islington,Islington branch,2011,2845,383,7518,3393
2015,10,London,Islington,Islington branch,2011,2354,311,2195,6223
2015,11,London,Islington,Islington branch,2011,3403,355,9352,2399
2015,12,London,Islington,Islington branch,2011,3032,382,6119,2134
2016,1,London,Islington,Islington branch,2011,2980,240,5741,2067
2016,2,London,Islington,Islington branch,2011,3177,349,7165,5573
2016,3,London,Islington,Islington branch,2011,2448,363,7773,3692
2016,4,London,Islington,Islington branch,2011,3332,264,2877,4979
2016,5,London,Islington,Islington branch,2011,3490,311,3869,2548
2016,6,London,Islington,Islington branch,2011,2293,321,4268,5153
2016,7,London,Islington,Islington branch,2011,2469,360,8529,4942
2016,8,London,Islington,Islington branch,2011,2521,365,7413,2933
2016,9,London,Islington,Islington branch,2011,2446,300,3453,2899
2016,10,London,Islington,Islington branch,2011,2571,238,5221,3733
2016,11,London,Islington,Islington branch,2011,3134,244,5371,2310
2016,12,London,Islington,Islington branch,2011,2980,282,7085,4623
